name;image;description;positions;known_for;Banda sonora;Guion y continuidad;Composición;sonido de archivo;Música;Como sí mismos;Agradecimientos;metraje de archivo;Producción;Dirección;Equipos adicionales
Zachary Quinto;https://m.media-amazon.com/images/M/MV5BMjQ4NDQ2MmYtODY3OS00MjE1LTk4ZjktNTE2OGQ1NmZhNzgyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Zachary Quinto was born in Pittsburgh, Pennsylvania, to Margaret J. (McArdle), an Irish-American office worker, and Joseph John Quinto, an Italian-American barber. Zachary graduated from Central Catholic High School in Pittsburgh, with the class of 1995, where he won Pittsburgh's Gene Kelly Award for Best Supporting Actor for his performance as the Major General in Gilbert and Sullivan's ""The Pirates of Penzance"". He then went on to attend Carnegie Mellon University, where he continued to hone his talents by performing in plays and musicals. He first appeared on numerous television series since 2000 and, in 2003, landed the role of computer expert ""Adam Kaufman"" on the Fox series, 24 (2001), during its third season. In 2006, Quinto portrayed serial killer ""Sylar"" on the science fiction series, Héroes (2006), until its cancellation in 2010, after four seasons. He was cast in his first main film role as ""Spock"", in the hugely successful franchise reboot, Star Trek (2009).
- IMDb Mini Biography By: Tony";Reparto Producción Guion;7,9;1.0;;;;;142.0;9.0;9.0;;;
Zachary Quinto;https://m.media-amazon.com/images/M/MV5BMjQ4NDQ2MmYtODY3OS00MjE1LTk4ZjktNTE2OGQ1NmZhNzgyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Zachary Quinto was born in Pittsburgh, Pennsylvania, to Margaret J. (McArdle), an Irish-American office worker, and Joseph John Quinto, an Italian-American barber. Zachary graduated from Central Catholic High School in Pittsburgh, with the class of 1995, where he won Pittsburgh's Gene Kelly Award for Best Supporting Actor for his performance as the Major General in Gilbert and Sullivan's ""The Pirates of Penzance"". He then went on to attend Carnegie Mellon University, where he continued to hone his talents by performing in plays and musicals. He first appeared on numerous television series since 2000 and, in 2003, landed the role of computer expert ""Adam Kaufman"" on the Fox series, 24 (2001), during its third season. In 2006, Quinto portrayed serial killer ""Sylar"" on the science fiction series, Héroes (2006), until its cancellation in 2010, after four seasons. He was cast in his first main film role as ""Spock"", in the hugely successful franchise reboot, Star Trek (2009).
- IMDb Mini Biography By: Tony";Reparto Producción Guion;Spock;1.0;;;;;142.0;9.0;9.0;;;
Zachary Quinto;https://m.media-amazon.com/images/M/MV5BMjQ4NDQ2MmYtODY3OS00MjE1LTk4ZjktNTE2OGQ1NmZhNzgyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Zachary Quinto was born in Pittsburgh, Pennsylvania, to Margaret J. (McArdle), an Irish-American office worker, and Joseph John Quinto, an Italian-American barber. Zachary graduated from Central Catholic High School in Pittsburgh, with the class of 1995, where he won Pittsburgh's Gene Kelly Award for Best Supporting Actor for his performance as the Major General in Gilbert and Sullivan's ""The Pirates of Penzance"". He then went on to attend Carnegie Mellon University, where he continued to hone his talents by performing in plays and musicals. He first appeared on numerous television series since 2000 and, in 2003, landed the role of computer expert ""Adam Kaufman"" on the Fox series, 24 (2001), during its third season. In 2006, Quinto portrayed serial killer ""Sylar"" on the science fiction series, Héroes (2006), until its cancellation in 2010, after four seasons. He was cast in his first main film role as ""Spock"", in the hugely successful franchise reboot, Star Trek (2009).
- IMDb Mini Biography By: Tony";Reparto Producción Guion;2009;1.0;;;;;142.0;9.0;9.0;;;
Zachary Quinto;https://m.media-amazon.com/images/M/MV5BMjQ4NDQ2MmYtODY3OS00MjE1LTk4ZjktNTE2OGQ1NmZhNzgyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Zachary Quinto was born in Pittsburgh, Pennsylvania, to Margaret J. (McArdle), an Irish-American office worker, and Joseph John Quinto, an Italian-American barber. Zachary graduated from Central Catholic High School in Pittsburgh, with the class of 1995, where he won Pittsburgh's Gene Kelly Award for Best Supporting Actor for his performance as the Major General in Gilbert and Sullivan's ""The Pirates of Penzance"". He then went on to attend Carnegie Mellon University, where he continued to hone his talents by performing in plays and musicals. He first appeared on numerous television series since 2000 and, in 2003, landed the role of computer expert ""Adam Kaufman"" on the Fox series, 24 (2001), during its third season. In 2006, Quinto portrayed serial killer ""Sylar"" on the science fiction series, Héroes (2006), until its cancellation in 2010, after four seasons. He was cast in his first main film role as ""Spock"", in the hugely successful franchise reboot, Star Trek (2009).
- IMDb Mini Biography By: Tony";Reparto Producción Guion;Margin Call;1.0;;;;;142.0;9.0;9.0;;;
Zachary Quinto;https://m.media-amazon.com/images/M/MV5BMjQ4NDQ2MmYtODY3OS00MjE1LTk4ZjktNTE2OGQ1NmZhNzgyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Zachary Quinto was born in Pittsburgh, Pennsylvania, to Margaret J. (McArdle), an Irish-American office worker, and Joseph John Quinto, an Italian-American barber. Zachary graduated from Central Catholic High School in Pittsburgh, with the class of 1995, where he won Pittsburgh's Gene Kelly Award for Best Supporting Actor for his performance as the Major General in Gilbert and Sullivan's ""The Pirates of Penzance"". He then went on to attend Carnegie Mellon University, where he continued to hone his talents by performing in plays and musicals. He first appeared on numerous television series since 2000 and, in 2003, landed the role of computer expert ""Adam Kaufman"" on the Fox series, 24 (2001), during its third season. In 2006, Quinto portrayed serial killer ""Sylar"" on the science fiction series, Héroes (2006), until its cancellation in 2010, after four seasons. He was cast in his first main film role as ""Spock"", in the hugely successful franchise reboot, Star Trek (2009).
- IMDb Mini Biography By: Tony";Reparto Producción Guion;7,1;1.0;;;;;142.0;9.0;9.0;;;
Zachary Quinto;https://m.media-amazon.com/images/M/MV5BMjQ4NDQ2MmYtODY3OS00MjE1LTk4ZjktNTE2OGQ1NmZhNzgyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Zachary Quinto was born in Pittsburgh, Pennsylvania, to Margaret J. (McArdle), an Irish-American office worker, and Joseph John Quinto, an Italian-American barber. Zachary graduated from Central Catholic High School in Pittsburgh, with the class of 1995, where he won Pittsburgh's Gene Kelly Award for Best Supporting Actor for his performance as the Major General in Gilbert and Sullivan's ""The Pirates of Penzance"". He then went on to attend Carnegie Mellon University, where he continued to hone his talents by performing in plays and musicals. He first appeared on numerous television series since 2000 and, in 2003, landed the role of computer expert ""Adam Kaufman"" on the Fox series, 24 (2001), during its third season. In 2006, Quinto portrayed serial killer ""Sylar"" on the science fiction series, Héroes (2006), until its cancellation in 2010, after four seasons. He was cast in his first main film role as ""Spock"", in the hugely successful franchise reboot, Star Trek (2009).
- IMDb Mini Biography By: Tony";Reparto Producción Guion;Peter Sullivan;1.0;;;;;142.0;9.0;9.0;;;
Zachary Quinto;https://m.media-amazon.com/images/M/MV5BMjQ4NDQ2MmYtODY3OS00MjE1LTk4ZjktNTE2OGQ1NmZhNzgyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Zachary Quinto was born in Pittsburgh, Pennsylvania, to Margaret J. (McArdle), an Irish-American office worker, and Joseph John Quinto, an Italian-American barber. Zachary graduated from Central Catholic High School in Pittsburgh, with the class of 1995, where he won Pittsburgh's Gene Kelly Award for Best Supporting Actor for his performance as the Major General in Gilbert and Sullivan's ""The Pirates of Penzance"". He then went on to attend Carnegie Mellon University, where he continued to hone his talents by performing in plays and musicals. He first appeared on numerous television series since 2000 and, in 2003, landed the role of computer expert ""Adam Kaufman"" on the Fox series, 24 (2001), during its third season. In 2006, Quinto portrayed serial killer ""Sylar"" on the science fiction series, Héroes (2006), until its cancellation in 2010, after four seasons. He was cast in his first main film role as ""Spock"", in the hugely successful franchise reboot, Star Trek (2009).
- IMDb Mini Biography By: Tony";Reparto Producción Guion;2011;1.0;;;;;142.0;9.0;9.0;;;
Zachary Quinto;https://m.media-amazon.com/images/M/MV5BMjQ4NDQ2MmYtODY3OS00MjE1LTk4ZjktNTE2OGQ1NmZhNzgyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Zachary Quinto was born in Pittsburgh, Pennsylvania, to Margaret J. (McArdle), an Irish-American office worker, and Joseph John Quinto, an Italian-American barber. Zachary graduated from Central Catholic High School in Pittsburgh, with the class of 1995, where he won Pittsburgh's Gene Kelly Award for Best Supporting Actor for his performance as the Major General in Gilbert and Sullivan's ""The Pirates of Penzance"". He then went on to attend Carnegie Mellon University, where he continued to hone his talents by performing in plays and musicals. He first appeared on numerous television series since 2000 and, in 2003, landed the role of computer expert ""Adam Kaufman"" on the Fox series, 24 (2001), during its third season. In 2006, Quinto portrayed serial killer ""Sylar"" on the science fiction series, Héroes (2006), until its cancellation in 2010, after four seasons. He was cast in his first main film role as ""Spock"", in the hugely successful franchise reboot, Star Trek (2009).
- IMDb Mini Biography By: Tony";Reparto Producción Guion;Star Trek: Más allá;1.0;;;;;142.0;9.0;9.0;;;
Zachary Quinto;https://m.media-amazon.com/images/M/MV5BMjQ4NDQ2MmYtODY3OS00MjE1LTk4ZjktNTE2OGQ1NmZhNzgyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Zachary Quinto was born in Pittsburgh, Pennsylvania, to Margaret J. (McArdle), an Irish-American office worker, and Joseph John Quinto, an Italian-American barber. Zachary graduated from Central Catholic High School in Pittsburgh, with the class of 1995, where he won Pittsburgh's Gene Kelly Award for Best Supporting Actor for his performance as the Major General in Gilbert and Sullivan's ""The Pirates of Penzance"". He then went on to attend Carnegie Mellon University, where he continued to hone his talents by performing in plays and musicals. He first appeared on numerous television series since 2000 and, in 2003, landed the role of computer expert ""Adam Kaufman"" on the Fox series, 24 (2001), during its third season. In 2006, Quinto portrayed serial killer ""Sylar"" on the science fiction series, Héroes (2006), until its cancellation in 2010, after four seasons. He was cast in his first main film role as ""Spock"", in the hugely successful franchise reboot, Star Trek (2009).
- IMDb Mini Biography By: Tony";Reparto Producción Guion;7,0;1.0;;;;;142.0;9.0;9.0;;;
Zachary Quinto;https://m.media-amazon.com/images/M/MV5BMjQ4NDQ2MmYtODY3OS00MjE1LTk4ZjktNTE2OGQ1NmZhNzgyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Zachary Quinto was born in Pittsburgh, Pennsylvania, to Margaret J. (McArdle), an Irish-American office worker, and Joseph John Quinto, an Italian-American barber. Zachary graduated from Central Catholic High School in Pittsburgh, with the class of 1995, where he won Pittsburgh's Gene Kelly Award for Best Supporting Actor for his performance as the Major General in Gilbert and Sullivan's ""The Pirates of Penzance"". He then went on to attend Carnegie Mellon University, where he continued to hone his talents by performing in plays and musicals. He first appeared on numerous television series since 2000 and, in 2003, landed the role of computer expert ""Adam Kaufman"" on the Fox series, 24 (2001), during its third season. In 2006, Quinto portrayed serial killer ""Sylar"" on the science fiction series, Héroes (2006), until its cancellation in 2010, after four seasons. He was cast in his first main film role as ""Spock"", in the hugely successful franchise reboot, Star Trek (2009).
- IMDb Mini Biography By: Tony";Reparto Producción Guion;Commander Spock;1.0;;;;;142.0;9.0;9.0;;;
Zachary Quinto;https://m.media-amazon.com/images/M/MV5BMjQ4NDQ2MmYtODY3OS00MjE1LTk4ZjktNTE2OGQ1NmZhNzgyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Zachary Quinto was born in Pittsburgh, Pennsylvania, to Margaret J. (McArdle), an Irish-American office worker, and Joseph John Quinto, an Italian-American barber. Zachary graduated from Central Catholic High School in Pittsburgh, with the class of 1995, where he won Pittsburgh's Gene Kelly Award for Best Supporting Actor for his performance as the Major General in Gilbert and Sullivan's ""The Pirates of Penzance"". He then went on to attend Carnegie Mellon University, where he continued to hone his talents by performing in plays and musicals. He first appeared on numerous television series since 2000 and, in 2003, landed the role of computer expert ""Adam Kaufman"" on the Fox series, 24 (2001), during its third season. In 2006, Quinto portrayed serial killer ""Sylar"" on the science fiction series, Héroes (2006), until its cancellation in 2010, after four seasons. He was cast in his first main film role as ""Spock"", in the hugely successful franchise reboot, Star Trek (2009).
- IMDb Mini Biography By: Tony";Reparto Producción Guion;2016;1.0;;;;;142.0;9.0;9.0;;;
Zachary Quinto;https://m.media-amazon.com/images/M/MV5BMjQ4NDQ2MmYtODY3OS00MjE1LTk4ZjktNTE2OGQ1NmZhNzgyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Zachary Quinto was born in Pittsburgh, Pennsylvania, to Margaret J. (McArdle), an Irish-American office worker, and Joseph John Quinto, an Italian-American barber. Zachary graduated from Central Catholic High School in Pittsburgh, with the class of 1995, where he won Pittsburgh's Gene Kelly Award for Best Supporting Actor for his performance as the Major General in Gilbert and Sullivan's ""The Pirates of Penzance"". He then went on to attend Carnegie Mellon University, where he continued to hone his talents by performing in plays and musicals. He first appeared on numerous television series since 2000 and, in 2003, landed the role of computer expert ""Adam Kaufman"" on the Fox series, 24 (2001), during its third season. In 2006, Quinto portrayed serial killer ""Sylar"" on the science fiction series, Héroes (2006), until its cancellation in 2010, after four seasons. He was cast in his first main film role as ""Spock"", in the hugely successful franchise reboot, Star Trek (2009).
- IMDb Mini Biography By: Tony";Reparto Producción Guion;Star Trek: En la oscuridad;1.0;;;;;142.0;9.0;9.0;;;
Zachary Quinto;https://m.media-amazon.com/images/M/MV5BMjQ4NDQ2MmYtODY3OS00MjE1LTk4ZjktNTE2OGQ1NmZhNzgyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Zachary Quinto was born in Pittsburgh, Pennsylvania, to Margaret J. (McArdle), an Irish-American office worker, and Joseph John Quinto, an Italian-American barber. Zachary graduated from Central Catholic High School in Pittsburgh, with the class of 1995, where he won Pittsburgh's Gene Kelly Award for Best Supporting Actor for his performance as the Major General in Gilbert and Sullivan's ""The Pirates of Penzance"". He then went on to attend Carnegie Mellon University, where he continued to hone his talents by performing in plays and musicals. He first appeared on numerous television series since 2000 and, in 2003, landed the role of computer expert ""Adam Kaufman"" on the Fox series, 24 (2001), during its third season. In 2006, Quinto portrayed serial killer ""Sylar"" on the science fiction series, Héroes (2006), until its cancellation in 2010, after four seasons. He was cast in his first main film role as ""Spock"", in the hugely successful franchise reboot, Star Trek (2009).
- IMDb Mini Biography By: Tony";Reparto Producción Guion;7,7;1.0;;;;;142.0;9.0;9.0;;;
Zachary Quinto;https://m.media-amazon.com/images/M/MV5BMjQ4NDQ2MmYtODY3OS00MjE1LTk4ZjktNTE2OGQ1NmZhNzgyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Zachary Quinto was born in Pittsburgh, Pennsylvania, to Margaret J. (McArdle), an Irish-American office worker, and Joseph John Quinto, an Italian-American barber. Zachary graduated from Central Catholic High School in Pittsburgh, with the class of 1995, where he won Pittsburgh's Gene Kelly Award for Best Supporting Actor for his performance as the Major General in Gilbert and Sullivan's ""The Pirates of Penzance"". He then went on to attend Carnegie Mellon University, where he continued to hone his talents by performing in plays and musicals. He first appeared on numerous television series since 2000 and, in 2003, landed the role of computer expert ""Adam Kaufman"" on the Fox series, 24 (2001), during its third season. In 2006, Quinto portrayed serial killer ""Sylar"" on the science fiction series, Héroes (2006), until its cancellation in 2010, after four seasons. He was cast in his first main film role as ""Spock"", in the hugely successful franchise reboot, Star Trek (2009).
- IMDb Mini Biography By: Tony";Reparto Producción Guion;Spock;1.0;;;;;142.0;9.0;9.0;;;
Zachary Quinto;https://m.media-amazon.com/images/M/MV5BMjQ4NDQ2MmYtODY3OS00MjE1LTk4ZjktNTE2OGQ1NmZhNzgyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Zachary Quinto was born in Pittsburgh, Pennsylvania, to Margaret J. (McArdle), an Irish-American office worker, and Joseph John Quinto, an Italian-American barber. Zachary graduated from Central Catholic High School in Pittsburgh, with the class of 1995, where he won Pittsburgh's Gene Kelly Award for Best Supporting Actor for his performance as the Major General in Gilbert and Sullivan's ""The Pirates of Penzance"". He then went on to attend Carnegie Mellon University, where he continued to hone his talents by performing in plays and musicals. He first appeared on numerous television series since 2000 and, in 2003, landed the role of computer expert ""Adam Kaufman"" on the Fox series, 24 (2001), during its third season. In 2006, Quinto portrayed serial killer ""Sylar"" on the science fiction series, Héroes (2006), until its cancellation in 2010, after four seasons. He was cast in his first main film role as ""Spock"", in the hugely successful franchise reboot, Star Trek (2009).
- IMDb Mini Biography By: Tony";Reparto Producción Guion;2013;1.0;;;;;142.0;9.0;9.0;;;
